"ID";"IDENT";"ETACQ1";"NBPERS";"STRATE";"POSSES3";"POSSES10";"NBIENS10";"INTERN";"NIVIE";"LOG";"RETOT";"NBIENS10_CL";"ACTIMP1";"ACTPRO";"MOYTRANS1";"TPSTELE";"TPSRAD";"CHAINEP";"NBVIDEO";"EMRAD1";"EMRAD2";"EMRAD3";"EMRAD4";"QUOTNAT";"QUOTREG";"MAGCUL";"MAGSCI";"MAGSP";"BD";"TYPLIV1";"TYPLIV2";"TYPLIV3";"TYPLIV5";"TYPLIV6";"TYPLIV7";"TYPLIV8";"TYPLIV9";"TYPLIV10";"LIVRES";"INSBIBLI";"NBLIVR";"TYPMUSIP";"NBDISQ";"SC1";"SC2";"SC4";"SC6";"SC8";"FEST";"COMPET";"COURSP1";"PAM1";"PAM2";"PAM8";"ASSCULT";"SPUTIL";"CIGARE";"SPORT";"SPORTIF";"AGE";"AGE1";"MATRI";"NATEMPL";"NIVETUD2";"OCCUPA";"PCS8";"SEXE";"STATUT";"VIECOU";"TPSTELE_CL";"TPSRAD_CL";"BD_CL";"LIVRES_CL";"SPORTIF_CL"
"9332013780-02";9332013780;"Frigo_neuf";"Men_2pers";"UU_20.000_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_3eQ";"Propriétaires";"15000_à_27000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";27;28;"France 3";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Autre";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_Jamais";0;69;"65-69ans";"Mariés";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Retraité";"Retraités";"Femme";"Salarié_Collectivité";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"9332014400-01";9332014400;"Frigo_neuf";"Men_2pers";"UU_20.000_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_3eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";35;11;"Câble / satellite";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Sport";"QuotNat_Rarement";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";4;"Inscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";3;70;"70ans+";"Mariés";"EmploiTpsPlein";"Etudes_ProTechnique";"Retraité";"Retraités";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_9à19H/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"9332014620-01";9332014620;"Frigo_occasion";"Men_4pers";"UU_20.000_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_3eQ";"Accédant_Propr";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";26;5;"Chaîne_Aucune en particulier";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";2;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_AucuneSpe";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_Jamais";1;39;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Employés";"Homme";"Salarié_Collectivité";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_5à9H/Sem";"BD_Oui";"LivresLus_Aucun";"SportsDiff_Un"
"9332014790-03";9332014790;"Frigo_neuf";"Men_4pers";"UU_Plus_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";4;"Internet_Oui";"NiveauVie_3eQ";"Propriétaires";"27000_à_68000€";"Voiture_Trois+";"Loisir_Jeux de cartes, société";"ActivitéPro_Oui";"Transport_VoitureMoteur";9;21;"TF1";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Oui";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";10;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_AucuneSpe";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Oui";"Festival_Oui";"Compétition officielle";"Football";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Une";"MarcheVelo_Rarement";"Oui, 11 à 20 cigarettes/jour";"Sport_PlusieursFoisParSem";11;25;"25-29ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_5ouPlus"
"9332017030-01";9332017030;"Frigo_neuf";"Men_2pers";"UU_Plus_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_1erQ";"Propriétaires";"7000_à_15000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";21;;"Câble / satellite";"Video_aucune";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";1;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";3;68;"65-69ans";"Célibataires";"EmploiTpsPlein";"Etudes_1erCycle";"Retraité";"Retraités";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_Aucun";"SportsDiff_2à4"
"9332017140-01";9332017140;"Frigo_occasion";"Men_3pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_2eQ";"Locataire";"15000_à_27000€";"Voiture_Deux";"Loisir_Bénévole";"ActivitéPro_Oui";"Transport_VoitureMoteur";8;5;"France 5 / Arte";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";2;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_MondeRegionale";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Oui";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Plusieurs";"MarcheVelo_Rarement";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";4;32;"30-39ans";"Mariés";"EmploiTpsPlein";"Etudes_1erCycle";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"9332021200-02";9332021200;"Frigo_neuf";"Men_2pers";"UU_Plus_100.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_3eQ";"Propriétaires";"15000_à_27000€";"Voiture_Une";"Loisir_Aucune";"ActivitéPro_Non";"Transport_NC";2;3;"France 3";"Video_aucune";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";50;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_AucuneSpe";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_UneFoisParSem";2;67;"65-69ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Retraité";"Retraités";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_MoinsDe5H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"9332022690-01";9332022690;"Frigo_neuf";"Men_1pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_3eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Mots croisés, fléchés";"ActivitéPro_Non";"Transport_NC";50;0;"France 5 / Arte";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_NC";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Oui";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";1;68;"65-69ans";"Divorcés";"EmploiTpsPlein";"Etudes_2eCycle";"Retraité";"Retraités";"Femme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_Un"
"9332023110-02";9332023110;"Frigo_occasion";"Men_3pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Promenade";"ActivitéPro_Oui";"Transport_VoitureMoteur";34;2;"Câble / satellite";"Video_50ouPlus";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété intern.";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Oui, 6 à 10 cigarettes/jour";"Sport_Jamais";0;24;"14-24ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_MoinsDe5H/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"9332024740-02";9332024740;"Frigo_neuf";"Men_2pers";"UU_Plus_100.000hab";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"Revenus_Refus";"Voiture_Aucune";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_Collectif";;;"";"Video_aucune";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_Aucun";"Music_TechnoElectro";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_Jamais";0;23;"14-24ans";"Célibataires";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"9332026180-01";9332026180;"Frigo_neuf";"Men_1pers";"Commune_rurale";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"15000_à_27000€";"Voiture_Une";"Loisir_Tricot, broderie, couture";"ActivitéPro_Oui";"Transport_VoitureMoteur";;7;"";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";7;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_AucuneSpe";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Plusieurs";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";10;46;"40-49ans";"Divorcés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Femme";"Salarié_Collectivité";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_5à9";"SportsDiff_5ouPlus"
"9332026890-03";9332026890;"Frigo_neuf";"Men_5pers+";"Commune_rurale";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_1erQ";"Propriétaires";"7000_à_15000€";"Voiture_Deux";"Loisir_Promenade";"ActivitéPro_Non";"Transport_NC";24;42;"M6";"Video_50ouPlus";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";3;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_NC";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_PlusieursFoisParSem";2;16;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_ProTechnique";"Autre_inactif";"Autres_inactifs";"Femme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"9332028610-02";9332028610;"Frigo_neuf";"Men_2pers";"UU_Moins_20.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Une";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_VoitureMoteur";12;;"Câble / satellite";"Video_1à19";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Oui";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Rap";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";3;16;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Homme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_2à4"
"9332029880-03";9332029880;"Frigo_neuf";"Men_5pers+";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_1erQ";"Accédant_Propr";"7000_à_15000€";"Voiture_Une";"Loisir_Mots croisés, fléchés";"ActivitéPro_Non";"Transport_VoitureMoteur";23;;"TF1";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Oui";260;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";104;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_UneFoisParSem";3;15;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Homme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_2à4"
"9332031250-01";9332031250;"Frigo_neuf";"Men_1pers";"UU_Moins_20.000hab";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_4eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";14;21;"M6";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";5;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";30;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Oui";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"Gymnastique, yoga";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_UneFoisParSem";7;53;"50-64ans";"Célibataires";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Professions_Intermédiaires";"Femme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_5ouPlus"
"9332031340-01";9332031340;"Frigo_neuf";"Men_1pers";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"Plus_de_68000€";"Voiture_Deux";"Loisir_Bénévole";"ActivitéPro_Non";"Transport_NC";35;7;"Câble / satellite";"Video_50ouPlus";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";10;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Oui";"Concert_Oui";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Plusieurs";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_UneFoisParSem";2;74;"70ans+";"Veufs";"Emploi_NC";"Etudes_PrimaireOuAvant";"Retraité";"Retraités";"Homme";"Salarié_SonEntreprise";"Ne_Vit_Pas_En_Couple";"TpsTV_30Houplus/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_2à4"
"9332031700-02";9332031700;"Frigo_neuf";"Men_2pers";"UU_20.000_100.000hab";"LaveVaisselle_Non";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_1erQ";"Propriétaires";"7000_à_15000€";"Voiture_Deux";"Loisir_Mots croisés, fléchés";"ActivitéPro_Oui";"Transport_VoitureMoteur";10;;"Chaîne_Aucune en particulier";"Video_1à19";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";1;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_NC";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";5;47;"40-49ans";"Mariés";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_5ouPlus"
